Latitude,Longitude,FloodPlain,Mortgage_Date,Mortgage_Maturity,HomeValue,OwnerIncomeToday
37.470615,-122.145988,No,2017,30,576220.269663838,113129.311724869
37.470353,-122.145975,No,2006,40,680449.21875,65009.9503472222
37.470213,-122.146007,No,2012,30,190136.15797546,31597.9280674846
37.470074,-122.146039,No,2017,30,576220.269663838,84000.4789082898
37.469942,-122.146069,No,2019,15,617389.803525817,125489.644562832
37.469807,-122.1461,No,2010,30,334867.840035274,47682.2003063433
37.46967,-122.146131,No,2012,30,214668.123696216,39510.8597796143
37.469534,-122.146163,No,2012,30,214668.123696216,21281.9688705234
37.469399,-122.146195,No,2016,25,546157.976642348,65781.6940755894
37.469262,-122.146228,No,2019,30,617389.803525817,118406.355194655
37.469129,-122.146259,No,2006,30,680449.21875,99486.0440972222
37.469,-122.146306,No,2012,30,190136.15797546,39282.3380368098
37.470605,-122.145813,No,2007,30,583192.804641606,163062.668489741
37.464484,-122.146731,No,2003,15,415845.55829879,64146.256847826
37.46468,-122.146704,No,2012,30,222849.537625688,43950.4132281553
37.464815,-122.146673,No,2007,30,583192.804641606,129491.080758933
37.46495,-122.146643,No,2008,30,377565.570382205,74447.120616062
37.465089,-122.146612,No,2012,16,326668.75075613,92967.798984294
37.465227,-122.14658,No,2012,30,190136.15797546,26710.4937116564
37.465361,-122.14655,No,2012,30,190136.15797546,33168.8891104294
37.465497,-122.146519,No,2014,15,408910.086179369,60316.2810894836
37.465633,-122.146488,No,2017,30,576220.269663838,61202.6072127937
37.465904,-122.146427,No,2014,35,408910.08617937,56264.9398697283
37.465854,-122.146078,No,2011,30,325353.412590967,41215.4743285957
37.465721,-122.146108,No,2007,30,583192.804641606,164368.236247359
37.465584,-122.146139,No,2012,30,222849.537625687,30901.7608009708
37.465447,-122.146171,No,1989,30,238602.170843309,44533.0454032258
37.465311,-122.146202,No,2011,21,325353.412590995,39842.18734857
37.465178,-122.146232,No,2016,30,546157.976642348,48556.40777144
37.464904,-122.146294,No,2015,10,490010.863888494,164804.251931296
37.464769,-122.146325,No,2012,30,214668.123696216,47035.3159779614
37.464635,-122.146355,No,2006,30,680449.21875,141984.629542202
37.464499,-122.146386,No,2006,30,680449.21875,85355.55
37.464364,-122.146417,No,2016,30,546157.976642348,74866.8273842013
37.466169,-122.146348,No,2012,30,214668.123696216,56444.6185950413
37.466306,-122.146318,No,2017,30,576220.269663838,128254.195618472
37.46644,-122.146287,No,2018,30,583903.103570306,98057.4353363307
37.466575,-122.146256,No,2004,30,378707.039837982,67391.0566437268
37.466713,-122.146224,No,2012,30,162090.140264026,28317.7064356435
37.466981,-122.146163,No,2004,30,378707.039843536,53132.4976177871
37.467118,-122.146132,No,2006,31,680449.21875,123074.950347222
37.467069,-122.145793,No,2012,30,162090.140264026,33643.205940594
37.466665,-122.145885,No,2017,30,576220.269663838,93165.8357539164
37.466527,-122.145917,No,2005,30,662367.997641436,156606.230465949
37.466392,-122.145947,No,2013,15,347498.840987821,71843.5679116747
37.466258,-122.145978,No,2012,30,190136.15797546,29852.415797546
37.466935,-122.145824,No,2012,30,190136.15797546,36223.535582822
37.4668,-122.145853,No,2012,30,190136.15797546,39805.9917177914
37.464157,-122.146032,No,2013,25,347498.840987821,50550.4673823924
37.464105,-122.145685,No,2015,30,490010.863888494,97561.6385744482
37.464081,-122.145514,No,2017,30,576220.269663838,77637.4594892297
37.464057,-122.145346,No,1990,30,178845.690796552,32443.3189556235
37.464033,-122.145177,No,2016,30,546157.976642348,83475.5190056956
37.463851,-122.145388,No,2012,30,190136.15797546,36048.9843558282
37.46367,-122.145383,No,2013,30,347498.840987821,71328.2809273814
37.463867,-122.145726,No,2013,30,347498.840987821,71328.2809273814
37.464052,-122.145896,No,2016,74,546157.976642348,151751.193381859
37.463488,-122.144745,No,1995,30,202249.589895013,33517.424343832
37.463625,-122.144715,No,2017,30,576220.269663838,60497.3246573107
37.463757,-122.144684,No,2015,31,490010.863888494,124316.006151457
37.463987,-122.144849,No,2012,30,326668.75075613,51031.263142765
37.463926,-122.144427,No,2011,30,325353.41259101,60618.5737911167
37.463946,-122.144566,No,1998,30,200431.953005176,46949.2928834355
37.463967,-122.144706,No,2008,30,377565.570382205,79287.1965903865
37.464465,-122.145857,No,2012,30,214668.123696216,42451.9666666666
37.464576,-122.145832,No,2007,40,583192.804641606,102668.071109567
37.464965,-122.145745,No,2012,30,190136.15797546,26141.1242331288
37.465099,-122.145714,No,2008,30,377565.570382205,89337.0481600349
37.465234,-122.145684,No,2018,30,583903.103570306,146331.591114544
37.465371,-122.145652,No,2013,30,347498.840987821,36783.1158110724
37.465509,-122.145622,No,2008,30,377565.570382205,79473.3049527874
37.465643,-122.145593,No,2015,30,490010.863888494,68109.1978634444
37.465777,-122.145561,No,2012,30,190136.15797546,41376.9527607361
37.465397,-122.145013,No,2005,30,662367.997641436,80326.7186379928
37.465372,-122.144844,No,2012,30,214668.123696216,26066.8661157024
37.465348,-122.144674,No,2017,30,576220.269663838,128284.042999347
37.465322,-122.144504,No,2018,25,583903.103570306,82903.0700856607
37.464553,-122.14431,No,2010,30,334867.840035274,38332.4081428623
37.464705,-122.145347,No,2007,30,583192.804641606,181246.522122869
37.46473,-122.145518,No,2012,30,214668.123696216,52876.47369146
37.465518,-122.144235,No,2007,30,583192.804641606,169585.279779301
37.465265,-122.144292,No,2018,30,1335240.02367516,213331.938894574
37.465023,-122.144241,No,2006,31,680449.21875,74182.0697916666
37.464374,-122.144538,No,2013,10,347498.840987821,50550.4673823924
37.464831,-122.145775,No,2008,30,377565.570382205,79473.3049527874
37.464697,-122.145805,No,2012,30,214668.123696216,43194.7081267217
37.466048,-122.145501,No,2012,30,190136.15797546,33605.2671779141
37.466253,-122.145454,No,2018,30,1348877.1718829,221922.667826862
37.466455,-122.145409,No,2012,30,222849.537625687,27399.5393203883
37.466887,-122.145023,No,2018,30,583903.103570306,70471.8180695878
37.466726,-122.144876,No,1993,30,234403.114186851,31693.1762629757
37.466701,-122.144704,No,2015,30,490010.863888494,96768.2221528413
37.466676,-122.144534,No,2018,31,583903.103570306,79560.0129028661
37.466627,-122.144195,No,2012,30,214668.123696216,40921.6953168044
37.466602,-122.144027,No,2007,30,934415.36205882,229914.533427863
37.466578,-122.14386,No,2005,30,662367.997641436,54443.7419354838
37.466036,-122.143982,No,2017,30,576220.269663838,166790.480703329
37.46606,-122.144151,No,2018,30,583903.103570306,129306.603001907
37.466086,-122.144321,No,2003,30,415845.558305648,71288.6726086956
37.46611,-122.14449,No,2006,40,913986.111111111,209973.523958333
37.466135,-122.144659,No,2017,15,576220.269663838,127531.225726174
37.46616,-122.144829,No,2014,30,408910.08617937,37990.6954159908
37.466185,-122.145001,No,2009,30,337469.978954679,44642.3444440819
37.466211,-122.145177,No,2019,30,617389.803525817,111322.00592982
37.466914,-122.145216,No,2012,30,214668.123696216,40959.0190082644
37.466941,-122.145405,No,2017,30,576220.269663838,148942.852398825
37.46667,-122.145218,No,2017,30,576220.269663838,150839.819272193
37.467466,-122.146122,No,2018,30,583903.103570306,72410.9638918867
37.467639,-122.145873,No,2012,30,162090.140264026,29440.0409240924
37.467774,-122.145842,No,2012,30,214668.123696216,53622.9475206611
37.467909,-122.145812,No,2012,30,222849.537625688,37760.586161256
37.468044,-122.145781,No,2007,30,583192.804641606,129491.080758933
37.468208,-122.145885,No,2006,30,680449.21875,75636.3829861111
37.46841,-122.14583,No,2009,25,337469.978954679,52721.4152104299
37.46832,-122.145596,No,2002,25,289531.069031949,55066.1046692607
37.468303,-122.145429,No,2014,30,408910.08617937,56986.6154281562
37.467957,-122.145177,No,2016,25,546157.976642348,74866.8273842013
37.467821,-122.145208,No,2013,30,347498.840987821,77409.3652476637
37.467686,-122.145238,No,2004,30,378707.039846313,95375.989041821
37.467389,-122.1456,No,2019,30,617389.803525817,125489.644562832
37.467415,-122.145768,No,2012,30,326668.75075613,48208.1918081483
37.467439,-122.145936,No,2012,30,190136.15797546,22999.2021472392
37.468104,-122.145007,No,2008,30,377565.570382205,169740.894924826
37.468218,-122.145266,No,2012,30,214668.123696216,35884.8631542699
37.467317,-122.145097,No,2012,30,222849.537625688,59402.9378640776
37.467459,-122.145435,No,2002,30,289531.988359147,84765.8626459144
37.469058,-122.145766,No,1995,30,202249.589895013,23251.1462598425
37.46941,-122.145773,No,2007,30,1029163.77289695,250665.08883873
37.469386,-122.145602,No,2016,30,546157.976642348,118974.940730895
37.469361,-122.145432,No,2014,30,408910.08617937,53376.5207235063
37.469337,-122.145263,No,2012,30,162090.140264026,40372.7414191419
37.469372,-122.144943,No,2018,30,1273340.05025746,203443.050572066
37.469246,-122.145036,No,2015,30,490010.863888494,49086.6390174544
37.469135,-122.145305,No,2017,15,576220.269663838,86721.0124020887
37.468987,-122.145401,No,2015,20,490010.863888494,79339.3556580329
37.468783,-122.145505,No,2011,26,325353.412591002,120156.587563739
37.4701,-122.145619,No,2006,30,680449.21875,167267.522916666
37.470075,-122.145453,No,2012,30,326668.75075613,47667.6539021054
37.47005,-122.145283,No,2019,30,617389.803525817,105654.738497283
37.470025,-122.145114,No,2013,30,347498.840987821,54228.4300106886
37.470031,-122.144679,No,2012,30,214668.123696216,31747.5319559228
37.469749,-122.144745,No,2013,30,347498.840987821,64507.4166477075
37.469603,-122.144779,No,2004,30,378707.039844925,48444.6735839068
37.469706,-122.145012,No,2012,30,214668.123696216,43900.1258953168
37.46973,-122.145181,No,2011,30,325353.412590999,44556.536994474
37.469755,-122.14535,No,2006,30,937507.8125,233871.572569444
37.469804,-122.145687,No,2001,30,302713.23994874,141617.398418972
37.470746,-122.145298,No,2016,30,546157.976642348,80671.0613023786
37.470745,-122.145124,No,2012,16,326668.75075613,35863.1557880432
37.470811,-122.144758,No,2018,30,583903.103570306,74523.8450939241
37.470573,-122.144669,No,2016,15,546157.976642348,80534.451245172
37.470418,-122.144597,No,2010,30,334867.840035275,49138.6006805591
37.470284,-122.144621,No,2016,31,546157.976642348,70187.0861683201
37.470392,-122.144856,No,2012,30,214668.123696216,35356.7329201102
37.470417,-122.145025,No,2015,30,490010.863888494,80994.7835809245
37.470442,-122.145194,No,2012,30,190136.15797546,31423.3768404907
37.470467,-122.145364,No,2012,30,162090.140264026,27101.4714521452
37.470492,-122.14553,No,2015,30,490010.863888494,52155.1255817093
37.470746,-122.145469,No,2018,30,583903.103570306,76936.7165789882
37.467357,-122.144651,No,2012,30,190136.15797546,21681.755981595
37.467458,-122.144628,No,2009,15,337469.978954679,54005.3009970308
37.467796,-122.144553,No,2012,30,222849.537625688,38800.6678398058
37.468005,-122.144539,No,2006,30,680449.21875,141984.629542202
37.46797,-122.144283,No,1992,30,255905.38132573,50707.8927298645
37.467942,-122.144081,No,2005,20,662367.997641436,94889.4483870967
37.467749,-122.144213,No,2005,30,662367.997641436,155220.162724014
37.467616,-122.144244,No,2017,30,576220.269663838,42840.9406821148
37.467515,-122.144266,No,2006,30,680449.21875,141984.629542202
37.467447,-122.144279,No,2016,31,546157.976642348,114765.996158445
37.467347,-122.144304,No,2006,40,680449.21875,155042.958680555
37.467245,-122.144326,No,2012,30,190136.15797546,26186.8400306748
37.467141,-122.144349,No,2016,30,546157.976642348,67708.9119900669
37.467628,-122.144591,No,2010,30,334867.840035275,84894.9695949664
37.467223,-122.144681,No,2012,30,214668.123696216,37237.8469696969
37.468668,-122.144974,No,1993,30,234403.114186851,20736.2370934256
37.468798,-122.144912,No,2005,40,662367.997641436,70417.5136200717
37.468689,-122.144616,No,2013,20,347498.840987821,34897.6074554531
37.468639,-122.144277,No,1994,30,189046.114758119,38217.3747638326
37.468674,-122.144007,No,2007,30,583192.804641606,157967.164298598
37.468538,-122.144037,No,2012,30,214668.123696216,44683.9234159779
37.46832,-122.143998,No,1994,30,189045.277779562,45860.1183535762
37.468369,-122.144337,No,2012,3,326668.75075613,48208.1918081483
37.468393,-122.144507,No,2007,25,583192.804641606,129491.080758933
37.468418,-122.144677,No,2009,30,337469.978954679,55926.3932561749
37.468509,-122.145055,No,2007,30,583192.804641606,139150.783343461
37.46845,-122.144852,No,2006,31,680449.21875,194376.619791666
37.469035,-122.144692,No,2012,30,214668.123696216,35884.8631542699
37.469148,-122.14461,No,2012,30,214668.123696216,35884.8631542699
37.469388,-122.144314,No,2012,30,214668.123696216,34494.5556473829
37.469515,-122.144285,No,2007,30,583192.804641606,73378.3968515785
37.469872,-122.144201,No,2010,40,334867.840035275,66419.0645063653
37.470008,-122.14417,No,2012,30,162090.140264026,27101.4714521452
37.470165,-122.14415,No,2012,30,214668.123696216,34181.0366391184
37.470477,-122.144087,No,2007,30,583192.804641606,129491.080758933
37.470632,-122.144076,No,2006,30,680449.21875,141984.629542202
37.470875,-122.144061,No,2007,30,583192.804641606,164836.097365704
37.470911,-122.143886,No,2006,30,680449.21875,173079.399305555
37.470906,-122.143708,No,2005,30,662367.997641436,129974.027956989
37.470559,-122.143644,No,2005,30,662367.997641436,94889.4483870967
37.470356,-122.143689,No,2012,30,326668.75075613,48208.1918081483
37.470221,-122.143719,No,2012,30,210536.396555656,22523.1450729927
37.470086,-122.143726,No,2007,30,583192.804641606,129491.080758933
37.469951,-122.143756,No,2018,30,583903.103570306,73058.4249343905
37.469813,-122.143787,No,2015,30,490010.863888494,103544.272773682
37.469689,-122.143815,No,2012,30,220387.182082573,25082.0314781021
37.469572,-122.143841,No,2017,20,576220.269663838,74158.5814295039
37.469455,-122.143867,No,2005,31,662367.997641436,100597.4390681
37.469328,-122.143896,No,2012,30,326668.75075613,76794.1494986802
37.469193,-122.143926,No,2012,30,214668.123696216,30885.3546831955
37.469053,-122.143922,No,2007,30,583192.804641606,141865.161954644
37.468928,-122.14395,No,2007,30,583192.804641606,64671.9980515284
37.469033,-122.144189,No,2012,30,162090.140264026,25791.3359735973
37.469058,-122.144358,No,2012,30,214668.123696216,35884.8631542699
37.470779,-122.1435,No,2012,30,214668.123696216,35748.6316804407
37.470993,-122.143457,No,2018,25,583903.103570306,98057.4353363307
37.467276,-122.143794,No,2003,30,415845.558309077,129404.374293478
37.467413,-122.143763,No,2016,15,546157.976642348,61659.6831759073
37.467652,-122.14371,No,2009,30,337469.978954679,122048.090073041
37.467719,-122.143695,No,2006,30,680449.21875,101898.698611111
37.467813,-122.143675,No,2008,30,377565.570382205,124178.798994904
37.467946,-122.143644,No,2014,15,408910.08617937,56264.9398697283
37.467101,-122.143833,No,2005,15,662367.997641436,94889.4483870967
37.467584,-122.143725,No,2009,15,337469.978954679,46021.5901685956
37.467516,-122.143741,No,2012,30,214668.123696216,26809.6075757575
37.468206,-122.143586,No,2017,30,576220.269663838,126641.331592689
37.468789,-122.143457,No,2007,30,583192.804641606,175130.348843939
37.468925,-122.143426,No,2011,30,325353.412591001,32751.689835911
37.46906,-122.143395,No,2011,30,325353.412591002,61134.1587274772
37.469196,-122.143365,No,2006,30,680449.21875,165908.640625
37.469329,-122.143335,No,2017,30,576220.269663838,84045.8027088773
37.469462,-122.143306,No,2017,30,576220.269663838,84045.8027088773
37.469599,-122.143275,No,2016,30,546157.976642348,74866.8273842013
37.469737,-122.143244,No,2019,30,617389.803525817,79139.3037937549
37.469885,-122.14322,No,2006,30,680449.21875,129607.262847222
37.470029,-122.143169,No,2009,30,337469.978954679,54285.6971058605
37.470166,-122.143148,No,2012,30,326668.75075613,38960.0367169873
37.470298,-122.143119,No,2007,40,583192.804641606,76192.097934813
37.470434,-122.143088,No,2009,27,337469.978954679,108168.48268597
37.470572,-122.143058,No,2016,30,546157.976642348,91639.3811847154
37.470712,-122.143026,No,2018,30,1375146.55480532,249769.96726495
37.468411,-122.14354,No,2012,30,222849.537625688,38938.7836165048
37.469494,-122.143029,No,2017,30,576220.269663838,84045.8027088773
37.469486,-122.142839,No,2013,30,347498.840987821,41839.4420429521
37.469479,-122.142648,No,1988,30,243941.715976331,32527.8526627218
37.469472,-122.142458,No,1996,30,201753.121078812,25945.0752708731
37.469464,-122.142266,No,2018,21,583903.103570306,98057.4353363307
37.469457,-122.142078,No,2011,25,325353.412591001,117079.942873401
37.46945,-122.1419,No,2007,30,583192.804641606,129491.080758933
37.469443,-122.141726,No,2006,20,680449.21875,141984.629542202
37.469444,-122.141538,No,2006,30,680449.21875,141984.629542202
37.468934,-122.142456,No,2018,30,1557953.13352475,263833.90020987
37.468945,-122.142754,No,2011,40,325353.412591001,59427.1871040593
37.468958,-122.143077,No,2005,30,662367.997641436,124952.827598566
